ENSG00000228572.7,ENST00000431238.7
ENSG00000130988.13,ENST00000469346.1
ENSG00000130988.13,ENST00000397180.6
ENSG00000130988.13,ENST00000336169.3
ENSG00000130988.13,ENST00000475448.1
ENSG00000206685.1,ENST00000383958.1
ENSG00000288759.1,ENST00000686644.1
ENSG00000201659.1,ENST00000364789.1
ENSG00000147123.12,ENST00000687244.1
ENSG00000147123.12,ENST00000690204.1
ENSG00000147123.12,ENST00000690053.1
ENSG00000147123.12,ENST00000377811.4
ENSG00000147123.12,ENST00000692649.1
ENSG00000147123.12,ENST00000276062.9
ENSG00000147123.12,ENST00000685599.1
ENSG00000147123.12,ENST00000688286.1
ENSG00000182872.16,ENST00000377604.8
ENSG00000182872.16,ENST00000345781.10
ENSG00000182872.16,ENST00000628161.2
ENSG00000182872.16,ENST00000329236.8
ENSG00000182872.16,ENST00000496012.6
ENSG00000182872.16,ENST00000478410.1
ENSG00000237351.1,ENST00000456427.1
ENSG00000130985.17,ENST00000377351.8
ENSG00000130985.17,ENST00000412206.5
ENSG00000130985.17,ENST00000427561.5
ENSG00000130985.17,ENST00000442035.5
ENSG00000130985.17,ENST00000335972.11
ENSG00000130985.17,ENST00000457753.5
ENSG00000130985.17,ENST00000451702.2
ENSG00000130985.17,ENST00000490869.1
ENSG00000130985.17,ENST00000377269.3
ENSG00000224975.1,ENST00000456273.1
ENSG00000102225.17,ENST00000517997.5
ENSG00000102225.17,ENST00000517479.1
ENSG00000102225.17,ENST00000457458.6
ENSG00000102225.17,ENST00000522883.1
ENSG00000102225.17,ENST00000520295.5
ENSG00000102225.17,ENST00000357227.9
ENSG00000102225.17,ENST00000519758.5
ENSG00000102225.17,ENST00000520893.5
ENSG00000102225.17,ENST00000517426.5
ENSG00000102225.17,ENST00000522234.5
ENSG00000102225.17,ENST00000518391.5
ENSG00000102225.17,ENST00000428400.5
ENSG00000102225.17,ENST00000518022.5
ENSG00000102225.17,ENST00000276052.10
ENSG00000102225.17,ENST00000523034.1
ENSG00000102225.17,ENST00000523344.5
ENSG00000102225.17,ENST00000523699.5
ENSG00000102225.17,ENST00000523543.1
ENSG00000102225.17,ENST00000493213.1
ENSG00000102225.17,ENST00000520141.5
ENSG00000102225.17,ENST00000462827.2
ENSG00000102225.17,ENST00000462483.1
ENSG00000102226.10,ENST00000218348.7
ENSG00000102226.10,ENST00000478596.5
ENSG00000102226.10,ENST00000377107.7
ENSG00000102226.10,ENST00000469080.5
ENSG00000102226.10,ENST00000377080.7
ENSG00000102226.10,ENST00000377078.2
ENSG00000102226.10,ENST00000489111.1
ENSG00000102226.10,ENST00000489030.1
ENSG00000102226.10,ENST00000480104.5
ENSG00000102226.10,ENST00000488848.1
ENSG00000102226.10,ENST00000497179.1
ENSG00000102226.10,ENST00000467378.1
ENSG00000237623.1,ENST00000423038.1
ENSG00000266158.2,ENST00000578437.2
ENSG00000203402.2,ENST00000366224.2
ENSG00000147117.8,ENST00000377073.4
ENSG00000221459.1,ENST00000408532.1
ENSG00000232009.1,ENST00000442314.1
ENSG00000226556.2,ENST00000448027.1
ENSG00000147124.13,ENST00000684689.1
ENSG00000147124.13,ENST00000313116.11
ENSG00000147124.13,ENST00000377065.8
ENSG00000147124.13,ENST00000432977.1
ENSG00000147124.13,ENST00000465311.1
ENSG00000277605.1,ENST00000620748.1
ENSG00000196741.5,ENST00000624822.1
ENSG00000196741.5,ENST00000357412.2
ENSG00000235636.1,ENST00000446295.1
ENSG00000078061.14,ENST00000377045.9
ENSG00000078061.14,ENST00000377039.2
ENSG00000078061.14,ENST00000489496.1
ENSG00000078061.14,ENST00000469505.1
ENSG00000078061.14,ENST00000470206.1
ENSG00000008056.14,ENST00000295987.13
ENSG00000008056.14,ENST00000340666.5
ENSG00000008056.14,ENST00000640721.1
ENSG00000008056.14,ENST00000639776.1
ENSG00000008056.14,ENST00000638337.1
ENSG00000283743.2,ENST00000638776.2
ENSG00000102265.12,ENST00000456754.6
ENSG00000102265.12,ENST00000218388.9
ENSG00000102265.12,ENST00000377017.5
ENSG00000102265.12,ENST00000441738.1
ENSG00000102265.12,ENST00000445623.1
ENSG00000263858.1,ENST00000584126.1
ENSG00000126759.14,ENST00000640573.1
ENSG00000126759.14,ENST00000396992.8
ENSG00000126759.14,ENST00000478222.1
ENSG00000126759.14,ENST00000247153.7
ENSG00000126759.14,ENST00000485991.5
ENSG00000126759.14,ENST00000377005.6
ENSG00000126759.14,ENST00000469388.1
ENSG00000126759.14,ENST00000480317.1
ENSG00000126767.18,ENST00000247161.7
ENSG00000126767.18,ENST00000376983.8
ENSG00000126767.18,ENST00000343894.8
ENSG00000126767.18,ENST00000468956.1
ENSG00000126756.12,ENST00000335890.3
ENSG00000126756.12,ENST00000333119.7
ENSG00000126756.12,ENST00000460840.5
ENSG00000126756.12,ENST00000485641.5
ENSG00000126756.12,ENST00000376964.3
ENSG00000267064.2,ENST00000591832.1
ENSG00000267064.2,ENST00000590504.1
ENSG00000267064.2,ENST00000664698.1
ENSG00000267064.2,ENST00000670339.1
ENSG00000267064.2,ENST00000658400.1
ENSG00000267064.2,ENST00000669654.1
ENSG00000187893.10,ENST00000483225.5
ENSG00000187893.10,ENST00000589302.1
ENSG00000187893.10,ENST00000489409.1
ENSG00000224656.1,ENST00000436365.1
ENSG00000229968.1,ENST00000439330.1
ENSG00000188459.4,ENST00000444248.1
ENSG00000197779.15,ENST00000338637.13
ENSG00000197779.15,ENST00000376954.6
ENSG00000197779.15,ENST00000334937.8
ENSG00000197779.15,ENST00000376950.4
ENSG00000197779.15,ENST00000483520.1
ENSG00000224401.2,ENST00000423238.1
ENSG00000147118.12,ENST00000376943.8
ENSG00000147118.12,ENST00000396965.5
ENSG00000221994.12,ENST00000428463.5
ENSG00000221994.12,ENST00000276054.9
ENSG00000221994.12,ENST00000616492.4
ENSG00000221994.12,ENST00000409324.7
ENSG00000221994.12,ENST00000442455.8
ENSG00000221994.12,ENST00000428686.1
ENSG00000221994.12,ENST00000627643.2
ENSG00000221994.12,ENST00000421903.1
ENSG00000171489.11,ENST00000304355.9
ENSG00000171489.11,ENST00000376940.4
ENSG00000277541.1,ENST00000614448.1
ENSG00000287757.2,ENST00000685552.1
ENSG00000287757.2,ENST00000668079.1
ENSG00000171483.13,ENST00000412590.6
ENSG00000171483.13,ENST00000376932.3
ENSG00000171483.13,ENST00000509958.1
ENSG00000171478.8,ENST00000304270.6
ENSG00000230241.1,ENST00000421152.1
ENSG00000233139.1,ENST00000448031.1
ENSG00000201517.1,ENST00000364647.1
ENSG00000225198.1,ENST00000442971.1
ENSG00000238032.1,ENST00000440265.1
ENSG00000165583.16,ENST00000311798.5
ENSG00000165583.16,ENST00000347757.6
ENSG00000165583.16,ENST00000403001.3
ENSG00000234780.1,ENST00000437312.1
ENSG00000252856.1,ENST00000517047.1
ENSG00000204368.6,ENST00000433276.1
ENSG00000231568.1,ENST00000429428.1
ENSG00000229662.2,ENST00000441060.2
ENSG00000126752.8,ENST00000376919.4
ENSG00000232813.1,ENST00000433189.1
ENSG00000241207.1,ENST00000456455.1
ENSG00000237345.1,ENST00000445444.1
ENSG00000204648.11,ENST00000376909.6
ENSG00000204648.11,ENST00000608568.1
ENSG00000234391.1,ENST00000453735.1
ENSG00000227302.1,ENST00000417503.1
ENSG00000230100.1,ENST00000422410.1
ENSG00000270747.1,ENST00000603331.1
ENSG00000165584.16,ENST00000298396.7
ENSG00000165584.16,ENST00000376895.2
ENSG00000165584.16,ENST00000376893.7
ENSG00000165584.16,ENST00000612497.1
ENSG00000225055.1,ENST00000452266.1
ENSG00000234448.1,ENST00000433136.1
ENSG00000268009.6,ENST00000620320.4
ENSG00000268009.6,ENST00000595689.3
ENSG00000269791.6,ENST00000619890.1
ENSG00000269791.6,ENST00000595235.6
ENSG00000231603.1,ENST00000413071.1
ENSG00000231489.1,ENST00000423117.1
ENSG00000235350.1,ENST00000441624.1
ENSG00000226971.1,ENST00000457562.1
ENSG00000017483.16,ENST00000595796.5
ENSG00000017483.16,ENST00000619100.4
ENSG00000017483.16,ENST00000620913.5
ENSG00000017483.16,ENST00000497336.1
ENSG00000017483.16,ENST00000615300.4
ENSG00000017483.16,ENST00000480105.1
ENSG00000017483.16,ENST00000494034.5
ENSG00000017483.16,ENST00000440085.5
ENSG00000017483.16,ENST00000441948.5
ENSG00000017483.16,ENST00000413668.5
ENSG00000017483.16,ENST00000416711.5
ENSG00000017483.16,ENST00000488083.5
ENSG00000017483.16,ENST00000429543.2
ENSG00000068438.15,ENST00000396894.8
ENSG00000068438.15,ENST00000492562.5
ENSG00000068438.15,ENST00000019019.6
ENSG00000068438.15,ENST00000348411.3
ENSG00000068438.15,ENST00000485486.1
ENSG00000068438.15,ENST00000473235.5
ENSG00000068438.15,ENST00000487353.5
ENSG00000068438.15,ENST00000490202.5
ENSG00000068438.15,ENST00000496365.5
ENSG00000068438.15,ENST00000466371.5
ENSG00000068438.15,ENST00000467954.5
ENSG00000068438.15,ENST00000475806.5
ENSG00000068438.15,ENST00000489599.1
ENSG00000224292.1,ENST00000445586.1
ENSG00000102312.24,ENST00000684722.1
ENSG00000102312.24,ENST00000359882.8
ENSG00000102312.24,ENST00000486272.1
ENSG00000102312.24,ENST00000682661.1
ENSG00000102312.24,ENST00000326194.11
ENSG00000102312.24,ENST00000472520.5
ENSG00000102312.24,ENST00000485288.7
ENSG00000102312.24,ENST00000355961.8
ENSG00000102312.24,ENST00000528612.5
ENSG00000102312.24,ENST00000683923.1
ENSG00000102312.24,ENST00000489940.5
ENSG00000102312.24,ENST00000491243.5
ENSG00000102312.24,ENST00000361988.7
ENSG00000102312.24,ENST00000537758.6
ENSG00000102312.24,ENST00000367574.9
ENSG00000102312.24,ENST00000470275.2
ENSG00000102312.24,ENST00000459953.1
ENSG00000102312.24,ENST00000683804.1
ENSG00000147155.11,ENST00000276096.10
ENSG00000147155.11,ENST00000498425.1
ENSG00000147155.11,ENST00000495186.6
ENSG00000147155.11,ENST00000446158.5
ENSG00000147155.11,ENST00000414061.1
ENSG00000147155.11,ENST00000466461.1
ENSG00000286268.1,ENST00000651615.1
ENSG00000276823.1,ENST00000610965.1
ENSG00000068354.16,ENST00000376771.9
ENSG00000068354.16,ENST00000481090.6
ENSG00000068354.16,ENST00000494495.1
ENSG00000068354.16,ENST00000476141.1
ENSG00000068354.16,ENST00000418627.1
ENSG00000204620.3,ENST00000376775.3
ENSG00000102317.18,ENST00000472897.5
ENSG00000102317.18,ENST00000488216.5
ENSG00000102317.18,ENST00000376759.8
ENSG00000102317.18,ENST00000466764.5
ENSG00000102317.18,ENST00000490127.5
ENSG00000102317.18,ENST00000491240.5
ENSG00000102317.18,ENST00000489344.5
ENSG00000102317.18,ENST00000485213.1
ENSG00000102317.18,ENST00000376755.1
ENSG00000102317.18,ENST00000491236.1
ENSG00000102317.18,ENST00000354480.2
ENSG00000228343.1,ENST00000453810.1
ENSG00000279528.1,ENST00000623114.1
ENSG00000220125.1,ENST00000406301.1
ENSG00000101940.18,ENST00000470124.1
ENSG00000101940.18,ENST00000218056.9
ENSG00000101940.18,ENST00000376729.10
ENSG00000101940.18,ENST00000498631.5
ENSG00000101940.18,ENST00000486125.5
ENSG00000101940.18,ENST00000472440.1
ENSG00000101940.18,ENST00000492715.1
ENSG00000101940.18,ENST00000479279.5
ENSG00000101940.18,ENST00000466962.1
ENSG00000101940.18,ENST00000495575.1
ENSG00000101940.18,ENST00000482760.3
ENSG00000101940.18,ENST00000492873.1
ENSG00000231725.1,ENST00000438988.1
ENSG00000015285.11,ENST00000450772.5
ENSG00000015285.11,ENST00000376701.5
ENSG00000015285.11,ENST00000465982.5
ENSG00000015285.11,ENST00000483750.5
ENSG00000015285.11,ENST00000490627.1
ENSG00000015285.11,ENST00000474174.1
ENSG00000015285.11,ENST00000470107.1
ENSG00000101945.17,ENST00000337852.10
ENSG00000101945.17,ENST00000376687.4
ENSG00000101945.17,ENST00000482260.1
ENSG00000101945.17,ENST00000462786.1
ENSG00000232828.1,ENST00000416061.1
ENSG00000206723.1,ENST00000383996.1
ENSG00000171433.12,ENST00000303227.11
ENSG00000171433.12,ENST00000463327.1
ENSG00000171433.12,ENST00000470676.1
ENSG00000171433.12,ENST00000445229.1
ENSG00000233585.2,ENST00000646565.1
ENSG00000233585.2,ENST00000419045.1
ENSG00000207367.1,ENST00000384637.1
ENSG00000102145.16,ENST00000696450.1
ENSG00000102145.16,ENST00000651144.2
ENSG00000102145.16,ENST00000696451.1
ENSG00000102145.16,ENST00000696452.1
ENSG00000102145.16,ENST00000376665.4
ENSG00000102145.16,ENST00000376670.9
ENSG00000094631.21,ENST00000423941.5
ENSG00000094631.21,ENST00000438518.5
ENSG00000094631.21,ENST00000376643.6
ENSG00000094631.21,ENST00000469223.5
ENSG00000094631.21,ENST00000376610.6
ENSG00000094631.21,ENST00000483656.5
ENSG00000094631.21,ENST00000462730.5
ENSG00000094631.21,ENST00000376619.6
ENSG00000094631.21,ENST00000477528.5
ENSG00000094631.21,ENST00000465269.5
ENSG00000094631.21,ENST00000334136.11
ENSG00000094631.21,ENST00000476625.5
ENSG00000094631.21,ENST00000646703.1
ENSG00000094631.21,ENST00000477561.5
ENSG00000094631.21,ENST00000643659.1
ENSG00000094631.21,ENST00000643374.1
ENSG00000094631.21,ENST00000644068.1
ENSG00000094631.21,ENST00000441703.6
ENSG00000094631.21,ENST00000643934.1
ENSG00000094631.21,ENST00000489352.5
ENSG00000094631.21,ENST00000443563.5
ENSG00000094631.21,ENST00000440653.1
ENSG00000094631.21,ENST00000468949.1
ENSG00000094631.21,ENST00000647398.1
ENSG00000094631.21,ENST00000493923.1
ENSG00000094631.21,ENST00000461608.1
ENSG00000094631.21,ENST00000642405.1
ENSG00000094631.21,ENST00000486227.5
ENSG00000094631.21,ENST00000478095.1
ENSG00000094631.21,ENST00000485102.1
ENSG00000094631.21,ENST00000488905.1
ENSG00000094631.21,ENST00000644164.1
ENSG00000094631.21,ENST00000465457.1
ENSG00000094631.21,ENST00000495515.1
ENSG00000094631.21,ENST00000645643.1
ENSG00000094631.21,ENST00000486665.5
ENSG00000094631.21,ENST00000470942.1
ENSG00000094631.21,ENST00000483506.1
ENSG00000094631.21,ENST00000489053.1
ENSG00000094631.21,ENST00000480525.5
ENSG00000094631.21,ENST00000498808.6
ENSG00000094631.21,ENST00000488543.1
ENSG00000094631.21,ENST00000430858.1
ENSG00000187682.2,ENST00000636362.1
ENSG00000187682.2,ENST00000338270.1
ENSG00000102109.9,ENST00000218230.6
ENSG00000102109.9,ENST00000611033.1
ENSG00000102103.18,ENST00000651767.1
ENSG00000102103.18,ENST00000376566.8
ENSG00000102103.18,ENST00000477997.6
ENSG00000102103.18,ENST00000447146.7
ENSG00000102103.18,ENST00000474671.6
ENSG00000102103.18,ENST00000692023.1
ENSG00000102103.18,ENST00000218224.9
ENSG00000102103.18,ENST00000247140.8
ENSG00000102103.18,ENST00000486150.6
ENSG00000102103.18,ENST00000472742.6
ENSG00000102103.18,ENST00000376563.6
ENSG00000102103.18,ENST00000470062.5
ENSG00000102103.18,ENST00000443648.6
ENSG00000102103.18,ENST00000473764.6
ENSG00000102103.18,ENST00000396763.6
ENSG00000102103.18,ENST00000456306.2
ENSG00000102103.18,ENST00000463529.4
ENSG00000102103.18,ENST00000465859.2
ENSG00000102103.18,ENST00000470059.5
ENSG00000126768.13,ENST00000465150.6
ENSG00000126768.13,ENST00000376582.7
ENSG00000126768.13,ENST00000396779.7
ENSG00000126768.13,ENST00000696123.1
ENSG00000126768.13,ENST00000466995.5
ENSG00000126768.13,ENST00000696124.1
ENSG00000126768.13,ENST00000495490.6
ENSG00000126768.13,ENST00000472645.1
ENSG00000126768.13,ENST00000490755.2
ENSG00000126768.13,ENST00000464663.1
ENSG00000102100.16,ENST00000635285.1
ENSG00000102100.16,ENST00000247138.11
ENSG00000102100.16,ENST00000635460.1
ENSG00000102100.16,ENST00000376529.8
ENSG00000102100.16,ENST00000635628.1
ENSG00000102100.16,ENST00000376521.6
ENSG00000102100.16,ENST00000445167.7
ENSG00000102100.16,ENST00000413561.7
ENSG00000102100.16,ENST00000376515.8
ENSG00000102100.16,ENST00000635589.1
ENSG00000102100.16,ENST00000616181.5
ENSG00000102100.16,ENST00000452555.7
ENSG00000102100.16,ENST00000446885.1
ENSG00000102100.16,ENST00000635238.1
ENSG00000102100.16,ENST00000634665.1
ENSG00000102100.16,ENST00000635015.1
ENSG00000102100.16,ENST00000376512.2
ENSG00000102100.16,ENST00000634461.1
ENSG00000102096.9,ENST00000376509.4
ENSG00000102096.9,ENST00000485431.1
ENSG00000102096.9,ENST00000442430.1
ENSG00000068308.15,ENST00000376488.8
ENSG00000068308.15,ENST00000396743.7
ENSG00000068308.15,ENST00000455452.5
ENSG00000068308.15,ENST00000156084.8
ENSG00000068308.15,ENST00000428668.2
ENSG00000068308.15,ENST00000484499.5
ENSG00000068308.15,ENST00000481142.1
ENSG00000279155.1,ENST00000624323.1
ENSG00000288908.1,ENST00000693455.1
ENSG00000223309.1,ENST00000411377.1
ENSG00000102057.10,ENST00000376477.5
ENSG00000102057.10,ENST00000218176.4
ENSG00000102057.10,ENST00000419374.1
ENSG00000068400.13,ENST00000619149.4
ENSG00000068400.13,ENST00000593475.5
ENSG00000068400.13,ENST00000622599.4
ENSG00000068400.13,ENST00000376423.8
ENSG00000068400.13,ENST00000619107.1
ENSG00000068400.13,ENST00000473581.5
ENSG00000068400.13,ENST00000611757.4
ENSG00000068400.13,ENST00000488361.1
ENSG00000068400.13,ENST00000474512.1
ENSG00000068400.13,ENST00000621664.1
ENSG00000068400.13,ENST00000622231.1
ENSG00000068400.13,ENST00000617369.4
ENSG00000068400.13,ENST00000611705.4
ENSG00000068400.13,ENST00000480041.1
ENSG00000068400.13,ENST00000495258.1
ENSG00000068323.17,ENST00000315869.8
ENSG00000068323.17,ENST00000493583.5
ENSG00000068323.17,ENST00000495940.2
ENSG00000068323.17,ENST00000487451.1
ENSG00000068323.17,ENST00000481606.1
ENSG00000147144.13,ENST00000597275.5
ENSG00000147144.13,ENST00000496529.6
ENSG00000147144.13,ENST00000606812.5
ENSG00000147144.13,ENST00000603986.6
ENSG00000147144.13,ENST00000536628.3
ENSG00000147144.13,ENST00000603906.1
ENSG00000147144.13,ENST00000482476.1
ENSG00000147144.13,ENST00000620388.1
ENSG00000243279.4,ENST00000553851.3
ENSG00000243279.4,ENST00000618882.1
ENSG00000243279.4,ENST00000376386.3
ENSG00000288053.1,ENST00000376358.4
ENSG00000196998.19,ENST00000465806.6
ENSG00000196998.19,ENST00000475977.2
ENSG00000196998.19,ENST00000376372.9
ENSG00000196998.19,ENST00000634944.1
ENSG00000196998.19,ENST00000635003.1
ENSG00000196998.19,ENST00000634838.1
ENSG00000196998.19,ENST00000486337.6
ENSG00000196998.19,ENST00000634559.1
ENSG00000196998.19,ENST00000322995.13
ENSG00000196998.19,ENST00000356463.7
ENSG00000196998.19,ENST00000485908.6
ENSG00000196998.19,ENST00000433252.7
ENSG00000196998.19,ENST00000367375.8
ENSG00000196998.19,ENST00000473974.5
ENSG00000196998.19,ENST00000376368.7
ENSG00000196998.19,ENST00000396681.9
ENSG00000196998.19,ENST00000634852.1
ENSG00000196998.19,ENST00000634736.1
ENSG00000196998.19,ENST00000635666.1
ENSG00000196998.19,ENST00000480412.2
ENSG00000196998.19,ENST00000475880.6
ENSG00000196998.19,ENST00000635344.1
ENSG00000196998.19,ENST00000472654.1
ENSG00000196998.19,ENST00000419567.7
ENSG00000196998.19,ENST00000634522.1
ENSG00000196998.19,ENST00000474053.6
ENSG00000196998.19,ENST00000423215.3
ENSG00000196998.19,ENST00000471338.6
ENSG00000196998.19,ENST00000476728.5
ENSG00000196998.19,ENST00000465382.6
ENSG00000196998.19,ENST00000634465.1
ENSG00000196998.19,ENST00000634849.1
ENSG00000196998.19,ENST00000635329.1
ENSG00000196998.19,ENST00000465431.6
ENSG00000196998.19,ENST00000634711.1
ENSG00000196998.19,ENST00000496803.6
ENSG00000196998.19,ENST00000376357.1
ENSG00000196998.19,ENST00000634390.1
ENSG00000196998.19,ENST00000634671.1
ENSG00000196998.19,ENST00000636049.1
ENSG00000196998.19,ENST00000636645.1
ENSG00000196998.19,ENST00000634908.1
ENSG00000196998.19,ENST00000460501.2
ENSG00000196998.19,ENST00000634939.1
ENSG00000206936.1,ENST00000384209.1
ENSG00000068394.11,ENST00000156109.7
ENSG00000265033.2,ENST00000584590.2
ENSG00000280116.2,ENST00000624556.2
ENSG00000289245.1,ENST00000693153.1
ENSG00000269313.5,ENST00000616266.4
ENSG00000269313.5,ENST00000616812.4
ENSG00000269313.5,ENST00000614322.4
ENSG00000269313.5,ENST00000615626.4
ENSG00000269313.5,ENST00000614074.4
ENSG00000269313.5,ENST00000595224.5
ENSG00000269313.5,ENST00000615915.4
ENSG00000269313.5,ENST00000612119.1
ENSG00000269313.5,ENST00000454342.2
ENSG00000279422.1,ENST00000624313.1
ENSG00000102007.11,ENST00000376327.6
ENSG00000102007.11,ENST00000376322.7
ENSG00000012211.13,ENST00000599218.6
ENSG00000012211.13,ENST00000540849.5
ENSG00000012211.13,ENST00000453382.5
ENSG00000012211.13,ENST00000614014.1
ENSG00000012211.13,ENST00000432913.5
ENSG00000012211.13,ENST00000376310.7
ENSG00000012211.13,ENST00000376317.4
ENSG00000012211.13,ENST00000611313.1
ENSG00000102003.12,ENST00000263233.9
ENSG00000102003.12,ENST00000692723.1
ENSG00000102003.12,ENST00000472598.5
ENSG00000102003.12,ENST00000376303.6
ENSG00000102003.12,ENST00000479808.5
ENSG00000102003.12,ENST00000689634.1
ENSG00000102003.12,ENST00000691258.1
ENSG00000102003.12,ENST00000469389.5
ENSG00000102003.12,ENST00000466635.1
ENSG00000102003.12,ENST00000494396.5
ENSG00000102003.12,ENST00000472737.1
ENSG00000237341.1,ENST00000433499.1
ENSG00000102001.13,ENST00000376251.5
ENSG00000102001.13,ENST00000323022.10
ENSG00000102001.13,ENST00000376265.2
ENSG00000102001.13,ENST00000486943.1
ENSG00000102001.13,ENST00000481035.1
ENSG00000102001.13,ENST00000480889.1
ENSG00000230216.1,ENST00000448722.1
ENSG00000101997.13,ENST00000376227.4
ENSG00000101997.13,ENST00000496651.5
ENSG00000101997.13,ENST00000490300.1
ENSG00000049768.17,ENST00000376207.10
ENSG00000049768.17,ENST00000376199.7
ENSG00000049768.17,ENST00000651307.1
ENSG00000049768.17,ENST00000455775.7
ENSG00000049768.17,ENST00000518685.6
ENSG00000049768.17,ENST00000376197.1
ENSG00000049768.17,ENST00000557224.6
ENSG00000049768.17,ENST00000652559.1
ENSG00000049768.17,ENST00000684155.1
ENSG00000049768.17,ENST00000650877.1
ENSG00000286181.1,ENST00000651462.1
ENSG00000286181.1,ENST00000650666.1
ENSG00000049769.14,ENST00000055335.11
ENSG00000049769.14,ENST00000466508.5
ENSG00000049769.14,ENST00000495799.5
ENSG00000049769.14,ENST00000652102.1
ENSG00000049769.14,ENST00000471261.2
ENSG00000049769.14,ENST00000376188.1
ENSG00000270012.1,ENST00000602455.1
ENSG00000286031.1,ENST00000652581.1
ENSG00000215274.6,ENST00000407599.4
ENSG00000224659.3,ENST00000442437.3
ENSG00000274274.2,ENST00000612958.2
ENSG00000275113.1,ENST00000621907.1
ENSG00000236737.1,ENST00000361446.5
ENSG00000237671.4,ENST00000420398.3
